post,sentiment,url,published_date,published_time,price_btc,confidence,sentiment_label,sentiment_score
"Bitcoin Price Crash Incoming? Why A Fall To $63,000 Is Possible If This Resistance Holds",Negative,https://cryptopanic.com/news/20797290/Bitcoin-Price-Crash-Incoming-Why-A-Fall-To-63000-Is-Possible-If-This-Resistance-Holds?mtm_campaign=API-OFA,3/7/2025,23:00:45,103988,0.980219781,Neutral,0.502200723
Markets are crashing. Bitcoin at 75k,Neutral,https://cryptopanic.com/news/20943186/Markets-are-crashing-Bitcoin-at-75k?mtm_campaign=API-OFA,4/7/2025,7:12:48,79163.24,0.986066401,Bearish,0.63519001
Markets are crashing. Bitcoin at 75k,Neutral,https://cryptopanic.com/news/20943186/Markets-are-crashing-Bitcoin-at-75k?mtm_campaign=API-OFA,4/7/2025,7:12:48,79163.24,0.986066401,Bearish,0.63519001
Markets are crashing. Bitcoin at 75k,Neutral,https://cryptopanic.com/news/20943186/Markets-are-crashing-Bitcoin-at-75k?mtm_campaign=API-OFA,4/7/2025,7:12:48,79163.24,0.986066401,Bearish,0.63519001
Markets are crashing. Bitcoin at 75k,Neutral,https://cryptopanic.com/news/20943186/Markets-are-crashing-Bitcoin-at-75k?mtm_campaign=API-OFA,4/7/2025,7:12:48,103997,0.986066401,Bearish,0.63519001
Markets are crashing. Bitcoin at 75k,Neutral,https://cryptopanic.com/news/20943186/Markets-are-crashing-Bitcoin-at-75k?mtm_campaign=API-OFA,4/7/2025,7:12:48,103988,0.986066401,Bearish,0.63519001
Can Ethereum (ETH) Outperform Bitcoin (BTC) in 2025?,Positive,https://cryptopanic.com/news/21624840/Can-Ethereum-ETH-Outperform-Bitcoin-BTC-in-2025?mtm_campaign=API-OFA,5/7/2025,13:40:19,103997,0.999998808,Neutral,0.772734165
Can Ethereum (ETH) Outperform Bitcoin (BTC) in 2025?,Positive,https://cryptopanic.com/news/21624840/Can-Ethereum-ETH-Outperform-Bitcoin-BTC-in-2025?mtm_campaign=API-OFA,5/7/2025,13:40:19,103988,0.999998808,Neutral,0.772734165
Bitcoin Rises as Fed Holds Rates Steady,Neutral,https://cryptopanic.com/news/21632106/Bitcoin-Rises-as-Fed-Holds-Rates-Steady?mtm_campaign=API-OFA,5/7/2025,18:14:45,103945,0.738699377,Bullish,0.569811285
Can Ethereum (ETH) Outperform Bitcoin (BTC) in 2025?,Positive,https://cryptopanic.com/news/21624840/Can-Ethereum-ETH-Outperform-Bitcoin-BTC-in-2025?mtm_campaign=API-OFA,5/7/2025,13:40:19,103945,0.999998808,Neutral,0.772734165
"XRP ETF likely to launch after Bitcoin and Ether ETFs, says Ripple President",Neutral,https://cryptopanic.com/news/20522087/XRP-ETF-likely-to-launch-after-Bitcoin-and-Ether-ETFs-says-Ripple-President?mtm_campaign=API-OFA,1/8/2025,13:46:50,95060.61,0.999945998,Neutral,0.724968791
"Ripple’s XRP Prepping For Ultra Bullish 1,500% Breakout As Spot XRP ETFs Gain Major Traction",Positive,https://cryptopanic.com/news/20668724/Ripples-XRP-Prepping-For-Ultra-Bullish-1500-Breakout-As-Spot-XRP-ETFs-Gain-Major-Traction?mtm_campaign=API-OFA,2/8/2025,12:38:45,96444.74,0.999999762,Neutral,0.636033595
"U.S banks can now legally handle crypto and stablecoins, says OCC",Neutral,https://cryptopanic.com/news/20798524/US-banks-can-now-legally-handle-crypto-and-stablecoins-says-OCC?mtm_campaign=API-OFA,3/8/2025,10:00:24,86222.45,0.999985814,Neutral,0.878985047
ETH/BTC Somehow Keeps Plunging Even Lower,Positive,https://cryptopanic.com/news/20974969/ETHBTC-Somehow-Keeps-Plunging-Even-Lower?mtm_campaign=API-OFA,4/8/2025,20:48:08,76322.42,0.831465423,Neutral,0.530760765
Trump escalates trade war. BTC at 80k,Neutral,https://cryptopanic.com/news/20956948/Trump-escalates-trade-war-BTC-at-80k?mtm_campaign=API-OFA,4/8/2025,7:46:31,76322.42,0.995613575,Bullish,0.527075589
ETH/BTC Somehow Keeps Plunging Even Lower,Positive,https://cryptopanic.com/news/20974969/ETHBTC-Somehow-Keeps-Plunging-Even-Lower?mtm_campaign=API-OFA,4/8/2025,20:48:08,76322.42,0.831465423,Neutral,0.530760765
Bitcoin drops below $77K as US confirms 104% tariffs on China,Negative,https://cryptopanic.com/news/20971660/Bitcoin-drops-below-77K-as-US-confirms-104-tariffs-on-China?mtm_campaign=API-OFA,4/8/2025,17:53:50,76322.42,0.995822549,Bearish,0.497704715
Trump escalates trade war. BTC at 80k,Neutral,https://cryptopanic.com/news/20956948/Trump-escalates-trade-war-BTC-at-80k?mtm_campaign=API-OFA,4/8/2025,7:46:31,76322.42,0.995613575,Bullish,0.527075589
ETH/BTC Somehow Keeps Plunging Even Lower,Positive,https://cryptopanic.com/news/20974969/ETHBTC-Somehow-Keeps-Plunging-Even-Lower?mtm_campaign=API-OFA,4/8/2025,20:48:08,76322.42,0.831465423,Neutral,0.530760765
Bitcoin drops below $77K as US confirms 104% tariffs on China,Negative,https://cryptopanic.com/news/20971660/Bitcoin-drops-below-77K-as-US-confirms-104-tariffs-on-China?mtm_campaign=API-OFA,4/8/2025,17:53:50,76322.42,0.995822549,Bearish,0.497704715
Trump escalates trade war. BTC at 80k,Neutral,https://cryptopanic.com/news/20956948/Trump-escalates-trade-war-BTC-at-80k?mtm_campaign=API-OFA,4/8/2025,7:46:31,103997,0.995613575,Bullish,0.527075589
ETH/BTC Somehow Keeps Plunging Even Lower,Positive,https://cryptopanic.com/news/20974969/ETHBTC-Somehow-Keeps-Plunging-Even-Lower?mtm_campaign=API-OFA,4/8/2025,20:48:08,103988,0.831465423,Neutral,0.530760765
Bitcoin drops below $77K as US confirms 104% tariffs on China,Negative,https://cryptopanic.com/news/20971660/Bitcoin-drops-below-77K-as-US-confirms-104-tariffs-on-China?mtm_campaign=API-OFA,4/8/2025,17:53:50,103988,0.995822549,Bearish,0.497704715
ETH/BTC Somehow Keeps Plunging Even Lower,Positive,https://cryptopanic.com/news/20974969/ETHBTC-Somehow-Keeps-Plunging-Even-Lower?mtm_campaign=API-OFA,4/8/2025,20:48:08,103945,0.831465423,Neutral,0.530760765
"Bitcoin to $110,000 Inevitable? Over $16B in Leveraged Shorts Set to Be Liquidated at $99,900",Neutral,https://cryptopanic.com/news/21647479/Bitcoin-to-110000-Inevitable-Over-16B-in-Leveraged-Shorts-Set-to-Be-Liquidated-at-99900?mtm_campaign=API-OFA,5/8/2025,8:31:51,103997,0.99956876,Neutral,0.530044794
Breaking: Arizona Becomes Second U.S. State to Adopt Bitcoin for State Treasury,Neutral,https://cryptopanic.com/news/21639559/Breaking-Arizona-Becomes-Second-US-State-to-Adopt-Bitcoin-for-State-Treasury?mtm_campaign=API-OFA,5/8/2025,1:31:14,103997,0.999995589,Bullish,0.563546717
Texas one step away from creating official Bitcoin Reserve,Neutral,https://cryptopanic.com/news/21663602/Texas-one-step-away-from-creating-official-Bitcoin-Reserve?mtm_campaign=API-OFA,5/8/2025,19:00:18,103945,0.998029292,Bullish,0.702026129
"Bitcoin is Trading Above $100,000 Again",Neutral,https://cryptopanic.com/news/21659081/Bitcoin-is-Trading-Above-100000-Again?mtm_campaign=API-OFA,5/8/2025,15:29:26,103945,0.9985286,Bullish,0.544076145
Coinbase to Acquire Largest Bitcoin and Ether Options Platform Deribit for $2.9 Billion Including $700 Million Cash,Neutral,https://cryptopanic.com/news/21655838/Coinbase-to-Acquire-Largest-Bitcoin-and-Ether-Options-Platform-Deribit-for-29-Billion-Including-700-Million-Cash?mtm_campaign=API-OFA,5/8/2025,13:35:17,103945,0.999961376,Neutral,0.573417664
"Bitcoin to $110,000 Inevitable? Over $16B in Leveraged Shorts Set to Be Liquidated at $99,900",Neutral,https://cryptopanic.com/news/21647479/Bitcoin-to-110000-Inevitable-Over-16B-in-Leveraged-Shorts-Set-to-Be-Liquidated-at-99900?mtm_campaign=API-OFA,5/8/2025,8:31:51,103945,0.99956876,Neutral,0.530044794
Breaking: Arizona Becomes Second U.S. State to Adopt Bitcoin for State Treasury,Neutral,https://cryptopanic.com/news/21639559/Breaking-Arizona-Becomes-Second-US-State-to-Adopt-Bitcoin-for-State-Treasury?mtm_campaign=API-OFA,5/8/2025,1:31:14,103945,0.999995589,Bullish,0.563546717
Arizona Establishes Crypto Reserve with Bitcoin and Digital Assets Law,Neutral,https://cryptopanic.com/news/21638846/Arizona-Establishes-Crypto-Reserve-with-Bitcoin-and-Digital-Assets-Law?mtm_campaign=API-OFA,5/8/2025,0:53:28,103945,0.99997592,Bullish,0.439199895
"BTC, ETH, XRP Lead $334.99M Crypto Liquidation, Key Trends To Watch?",Neutral,https://cryptopanic.com/news/20801596/BTC-ETH-XRP-Lead-33499M-Crypto-Liquidation-Key-Trends-To-Watch?mtm_campaign=API-OFA,3/9/2025,16:36:00,80734.37,0.998839676,Neutral,0.598916709
"BTC, ETH, XRP Lead $334.99M Crypto Liquidation, Key Trends To Watch?",Neutral,https://cryptopanic.com/news/20801596/BTC-ETH-XRP-Lead-33499M-Crypto-Liquidation-Key-Trends-To-Watch?mtm_campaign=API-OFA,3/9/2025,16:36:00,104017,0.998839676,Neutral,0.598916709
"BTC, ETH, XRP Lead $334.99M Crypto Liquidation, Key Trends To Watch?",Neutral,https://cryptopanic.com/news/20801596/BTC-ETH-XRP-Lead-33499M-Crypto-Liquidation-Key-Trends-To-Watch?mtm_campaign=API-OFA,3/9/2025,16:36:00,104021,0.998839676,Neutral,0.598916709
Bitcoin $100K target ‘back on table’ after Trump tariff pause supercharges market sentiment,Neutral,https://cryptopanic.com/news/21001821/Bitcoin-100K-target-back-on-table-after-Trump-tariff-pause-supercharges-market-sentiment?mtm_campaign=API-OFA,4/9/2025,20:30:00,82615.22,0.999833226,Neutral,0.638062179
China and Russia are using Bitcoin to settle energy trades,Neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,4/9/2025,17:07:50,82615.22,0.999976158,Bullish,0.645527482
$120 Billion VanEck Confirms China and Russia Use Bitcoin for Energy Trades Amid Sanctions,Neutral,https://cryptopanic.com/news/20997944/120-Billion-VanEck-Confirms-China-and-Russia-Use-Bitcoin-for-Energy-Trades-Amid-Sanctions?mtm_campaign=API-OFA,4/9/2025,16:30:40,82615.22,0.999673486,Neutral,0.511126578
Bitcoin $100K target ‘back on table’ after Trump tariff pause supercharges market sentiment,Neutral,https://cryptopanic.com/news/21001821/Bitcoin-100K-target-back-on-table-after-Trump-tariff-pause-supercharges-market-sentiment?mtm_campaign=API-OFA,4/9/2025,20:30:00,82615.22,0.999833226,Neutral,0.638062179
China and Russia are using Bitcoin to settle energy trades,Neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,4/9/2025,17:07:50,82615.22,0.999976158,Bullish,0.645527482
Bitcoin $100K target ‘back on table’ after Trump tariff pause supercharges market sentiment,Neutral,https://cryptopanic.com/news/21001821/Bitcoin-100K-target-back-on-table-after-Trump-tariff-pause-supercharges-market-sentiment?mtm_campaign=API-OFA,4/9/2025,20:30:00,82615.22,0.999833226,Neutral,0.638062179
Breaking: Bitcoin Soars 5% on Tariff Reversal,Neutral,https://cryptopanic.com/news/20999106/Breaking-Bitcoin-Soars-5-on-Tariff-Reversal?mtm_campaign=API-OFA,4/9/2025,17:44:06,82615.22,0.999927282,Neutral,0.703821719
China and Russia are using Bitcoin to settle energy trades,Neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,4/9/2025,17:07:50,82615.22,0.999976158,Bullish,0.645527482
$120 Billion VanEck Confirms China and Russia Use Bitcoin for Energy Trades Amid Sanctions,Neutral,https://cryptopanic.com/news/20997944/120-Billion-VanEck-Confirms-China-and-Russia-Use-Bitcoin-for-Energy-Trades-Amid-Sanctions?mtm_campaign=API-OFA,4/9/2025,16:30:40,82615.22,0.999673486,Neutral,0.511126578
China and Russia are using Bitcoin to settle energy trades,Neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,4/9/2025,17:07:50,82615.22,0.999976158,Bullish,0.645527482
China and Russia are using Bitcoin to settle energy trades,Neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,4/9/2025,17:07:50,104017,0.999976158,Bullish,0.645527482
China and Russia are using Bitcoin to settle energy trades,Neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,4/9/2025,17:07:50,104021,0.999976158,Bullish,0.645527482
Bitcoin $100K target ‘back on table’ after Trump tariff pause supercharges market sentiment,Neutral,https://cryptopanic.com/news/21001821/Bitcoin-100K-target-back-on-table-after-Trump-tariff-pause-supercharges-market-sentiment?mtm_campaign=API-OFA,4/9/2025,20:30:00,103997,0.999833226,Neutral,0.638062179
China and Russia are using Bitcoin to settle energy trades,Neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,4/9/2025,17:07:50,103997,0.999976158,Bullish,0.645527482
MicroStrategy admits it might need to sell bitcoin by 2026,Neutral,https://cryptopanic.com/news/20999037/MicroStrategy-admits-it-might-need-to-sell-bitcoin-by-2026?mtm_campaign=API-OFA,4/9/2025,17:41:52,103988,0.998547375,Neutral,0.955548346
Bitcoin’s safe-haven appeal grows during trade war uncertainty,Positive,https://cryptopanic.com/news/20993169/Bitcoins-safe-haven-appeal-grows-during-trade-war-uncertainty?mtm_campaign=API-OFA,4/9/2025,12:50:01,103988,0.977228224,Neutral,0.843014479
Trump’s World Liberty Financial suffers massive  $125 million loss,Negative,https://cryptopanic.com/news/20986598/Trumps-World-Liberty-Financial-suffers-massive-125-million-loss?mtm_campaign=API-OFA,4/9/2025,8:50:24,103988,0.99998641,Neutral,0.853005707
Bitcoin $100K target ‘back on table’ after Trump tariff pause supercharges market sentiment,Neutral,https://cryptopanic.com/news/21001821/Bitcoin-100K-target-back-on-table-after-Trump-tariff-pause-supercharges-market-sentiment?mtm_campaign=API-OFA,4/9/2025,20:30:00,103945,0.999833226,Neutral,0.638062179
China and Russia are using Bitcoin to settle energy trades,Neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,4/9/2025,17:07:50,103945,0.999976158,Bullish,0.645527482
$120 Billion VanEck Confirms China and Russia Use Bitcoin for Energy Trades Amid Sanctions,Neutral,https://cryptopanic.com/news/20997944/120-Billion-VanEck-Confirms-China-and-Russia-Use-Bitcoin-for-Energy-Trades-Amid-Sanctions?mtm_campaign=API-OFA,4/9/2025,16:30:40,103945,0.999673486,Neutral,0.511126578
"Goldman Sachs doubles down on BlackRock’s Bitcoin ETF, boosting holdings to $1.4B in Q1 2025",Positive,https://cryptopanic.com/news/21692646/Goldman-Sachs-doubles-down-on-BlackRocks-Bitcoin-ETF-boosting-holdings-to-14B-in-Q1-2025?mtm_campaign=API-OFA,5/9/2025,23:07:01,103997,0.902719736,Neutral,0.597894847
"ETH Surges 20%, Biggest Gain Since 2021 as Pectra Upgrade Helps Restore 'Confidence'",Positive,https://cryptopanic.com/news/21670736/ETH-Surges-20-Biggest-Gain-Since-2021-as-Pectra-Upgrade-Helps-Restore-Confidence?mtm_campaign=API-OFA,5/9/2025,1:51:45,103997,1,Neutral,0.676819563
"Goldman Sachs doubles down on BlackRock’s Bitcoin ETF, boosting holdings to $1.4B in Q1 2025",Positive,https://cryptopanic.com/news/21692646/Goldman-Sachs-doubles-down-on-BlackRocks-Bitcoin-ETF-boosting-holdings-to-14B-in-Q1-2025?mtm_campaign=API-OFA,5/9/2025,23:07:01,103945,0.902719736,Neutral,0.597894847
"ETH Surges 20%, Biggest Gain Since 2021 as Pectra Upgrade Helps Restore 'Confidence'",Positive,https://cryptopanic.com/news/21670736/ETH-Surges-20-Biggest-Gain-Since-2021-as-Pectra-Upgrade-Helps-Restore-Confidence?mtm_campaign=API-OFA,5/9/2025,1:51:45,103945,1,Neutral,0.676819563
Hong Kong Approves Bitcoin and Ethereum for Investment Immigration,Neutral,https://cryptopanic.com/news/20673803/Hong-Kong-Approves-Bitcoin-and-Ethereum-for-Investment-Immigration?mtm_campaign=API-OFA,2/10/2025,8:31:14,97430.82,0.999972582,Bullish,0.739667654
University of Austin Invests in Bitcoin as Endowments Turn to Crypto,Neutral,https://cryptopanic.com/news/20673773/University-of-Austin-Invests-in-Bitcoin-as-Endowments-Turn-to-Crypto?mtm_campaign=API-OFA,2/10/2025,8:26:44,97430.82,0.999998808,Bullish,0.606834233
Hong Kong Approves Bitcoin and Ethereum for Investment Immigration,Neutral,https://cryptopanic.com/news/20673803/Hong-Kong-Approves-Bitcoin-and-Ethereum-for-Investment-Immigration?mtm_campaign=API-OFA,2/10/2025,8:31:14,104017,0.999972582,Bullish,0.739667654
University of Austin Invests in Bitcoin as Endowments Turn to Crypto,Neutral,https://cryptopanic.com/news/20673773/University-of-Austin-Invests-in-Bitcoin-as-Endowments-Turn-to-Crypto?mtm_campaign=API-OFA,2/10/2025,8:26:44,104017,0.999998808,Bullish,0.606834233
Hong Kong Approves Bitcoin and Ethereum for Investment Immigration,Neutral,https://cryptopanic.com/news/20673803/Hong-Kong-Approves-Bitcoin-and-Ethereum-for-Investment-Immigration?mtm_campaign=API-OFA,2/10/2025,8:31:14,104021,0.999972582,Bullish,0.739667654
University of Austin Invests in Bitcoin as Endowments Turn to Crypto,Neutral,https://cryptopanic.com/news/20673773/University-of-Austin-Invests-in-Bitcoin-as-Endowments-Turn-to-Crypto?mtm_campaign=API-OFA,2/10/2025,8:26:44,104021,0.999998808,Bullish,0.606834233
"Crypto Market Rises Sharply, but Experts Warn it May Be a ‘Dead Cat Bounce’",Negative,https://cryptopanic.com/news/21019505/Crypto-Market-Rises-Sharply-but-Experts-Warn-it-May-Be-a-Dead-Cat-Bounce?mtm_campaign=API-OFA,4/10/2025,15:12:43,79607.3,0.875347078,Neutral,0.839717925
"Charles Hoskinson sees Bitcoin hitting $250K as Big Tech embraces crypto, Fed cut rates, and regulation kicks in",Neutral,https://cryptopanic.com/news/21016624/Charles-Hoskinson-sees-Bitcoin-hitting-250K-as-Big-Tech-embraces-crypto-Fed-cut-rates-and-regulation-kicks-in?mtm_campaign=API-OFA,4/10/2025,13:03:47,79607.3,0.897324741,Bullish,0.577179492
"Charles Hoskinson sees Bitcoin hitting $250K as Big Tech embraces crypto, Fed cut rates, and regulation kicks in",Neutral,https://cryptopanic.com/news/21016624/Charles-Hoskinson-sees-Bitcoin-hitting-250K-as-Big-Tech-embraces-crypto-Fed-cut-rates-and-regulation-kicks-in?mtm_campaign=API-OFA,4/10/2025,13:03:47,79607.3,0.897324741,Bullish,0.577179492
Ether ETF staking could come as soon as May — Bloomberg analyst,Neutral,https://cryptopanic.com/news/21022207/Ether-ETF-staking-could-come-as-soon-as-May-Bloomberg-analyst?mtm_campaign=API-OFA,4/10/2025,17:42:35,79607.3,0.999934316,Neutral,0.77939105
"Nasdaq Files to List VanEck Avalanche ETF, Bringing AVAX Closer to Mainstream",Neutral,https://cryptopanic.com/news/21020572/Nasdaq-Files-to-List-VanEck-Avalanche-ETF-Bringing-AVAX-Closer-to-Mainstream?mtm_campaign=API-OFA,4/10/2025,16:11:13,79607.3,0.999995351,Neutral,0.66806525
"Crypto Market Rises Sharply, but Experts Warn it May Be a ‘Dead Cat Bounce’",Negative,https://cryptopanic.com/news/21019505/Crypto-Market-Rises-Sharply-but-Experts-Warn-it-May-Be-a-Dead-Cat-Bounce?mtm_campaign=API-OFA,4/10/2025,15:12:43,79607.3,0.875347078,Neutral,0.839717925
"Charles Hoskinson sees Bitcoin hitting $250K as Big Tech embraces crypto, Fed cut rates, and regulation kicks in",Neutral,https://cryptopanic.com/news/21016624/Charles-Hoskinson-sees-Bitcoin-hitting-250K-as-Big-Tech-embraces-crypto-Fed-cut-rates-and-regulation-kicks-in?mtm_campaign=API-OFA,4/10/2025,13:03:47,79607.3,0.897324741,Bullish,0.577179492
"Charles Hoskinson sees Bitcoin hitting $250K as Big Tech embraces crypto, Fed cut rates, and regulation kicks in",Neutral,https://cryptopanic.com/news/21016624/Charles-Hoskinson-sees-Bitcoin-hitting-250K-as-Big-Tech-embraces-crypto-Fed-cut-rates-and-regulation-kicks-in?mtm_campaign=API-OFA,4/10/2025,13:03:47,103997,0.897324741,Bullish,0.577179492
"Charles Hoskinson Predicts Bitcoin Could Hit $250,000 by End of 2025",Neutral,https://cryptopanic.com/news/21023172/Charles-Hoskinson-Predicts-Bitcoin-Could-Hit-250000-by-End-of-2025?mtm_campaign=API-OFA,4/10/2025,18:59:53,103988,0.999065459,Neutral,0.589047611
"Charles Hoskinson sees Bitcoin hitting $250K as Big Tech embraces crypto, Fed cut rates, and regulation kicks in",Neutral,https://cryptopanic.com/news/21016624/Charles-Hoskinson-sees-Bitcoin-hitting-250K-as-Big-Tech-embraces-crypto-Fed-cut-rates-and-regulation-kicks-in?mtm_campaign=API-OFA,4/10/2025,13:03:47,103988,0.897324741,Bullish,0.577179492
"Cardano founder says bitcoin could hit $250,000 by year-end, calls tariff issue a ‘dud’: CNBC",Neutral,https://cryptopanic.com/news/21013481/Cardano-founder-says-bitcoin-could-hit-250000-by-year-end-calls-tariff-issue-a-dud-CNBC?mtm_campaign=API-OFA,4/10/2025,10:22:15,103988,0.99930799,Bullish,0.662858248
"Crypto Market Rises Sharply, but Experts Warn it May Be a ‘Dead Cat Bounce’",Negative,https://cryptopanic.com/news/21019505/Crypto-Market-Rises-Sharply-but-Experts-Warn-it-May-Be-a-Dead-Cat-Bounce?mtm_campaign=API-OFA,4/10/2025,15:12:43,103945,0.875347078,Neutral,0.839717925
"Charles Hoskinson sees Bitcoin hitting $250K as Big Tech embraces crypto, Fed cut rates, and regulation kicks in",Neutral,https://cryptopanic.com/news/21016624/Charles-Hoskinson-sees-Bitcoin-hitting-250K-as-Big-Tech-embraces-crypto-Fed-cut-rates-and-regulation-kicks-in?mtm_campaign=API-OFA,4/10/2025,13:03:47,103945,0.897324741,Bullish,0.577179492
Ethereum Forms Rare Golden Cross in Bitcoin Chart; Reversal Imminent?,Neutral,https://cryptopanic.com/news/21699898/Ethereum-Forms-Rare-Golden-Cross-in-Bitcoin-Chart-Reversal-Imminent?mtm_campaign=API-OFA,5/10/2025,11:38:00,103997,0.630197465,Neutral,0.512661159
"BlackRock and Fidelity Buy Over $4.5 Billion in Bitcoin, Ethereum as Bitcoin Surpasses $100K",Positive,https://cryptopanic.com/news/21696077/BlackRock-and-Fidelity-Buy-Over-45-Billion-in-Bitcoin-Ethereum-as-Bitcoin-Surpasses-100K?mtm_campaign=API-OFA,5/10/2025,6:30:27,103997,0.998427868,Neutral,0.519815505
Ethereum Forms Rare Golden Cross in Bitcoin Chart; Reversal Imminent?,Neutral,https://cryptopanic.com/news/21699898/Ethereum-Forms-Rare-Golden-Cross-in-Bitcoin-Chart-Reversal-Imminent?mtm_campaign=API-OFA,5/10/2025,11:38:00,103988,0.630197465,Neutral,0.512661159
"BlackRock and Fidelity Buy Over $4.5 Billion in Bitcoin, Ethereum as Bitcoin Surpasses $100K",Positive,https://cryptopanic.com/news/21696077/BlackRock-and-Fidelity-Buy-Over-45-Billion-in-Bitcoin-Ethereum-as-Bitcoin-Surpasses-100K?mtm_campaign=API-OFA,5/10/2025,6:30:27,103988,0.998427868,Neutral,0.519815505
Ethereum Forms Rare Golden Cross in Bitcoin Chart; Reversal Imminent?,Neutral,https://cryptopanic.com/news/21699898/Ethereum-Forms-Rare-Golden-Cross-in-Bitcoin-Chart-Reversal-Imminent?mtm_campaign=API-OFA,5/10/2025,11:38:00,103945,0.630197465,Neutral,0.512661159
JUST IN: 🇨🇭The Swiss creator of ProtonMail launches a #Bitcoin wallet that's opensource and self-custody to its 100 million customers.,Neutral,https://cryptopanic.com/news/20681432/JUST-IN-The-Swiss-creator-of-ProtonMail-launches-a-Bitcoin-wallet-thats-opensource-and-self-custody-to-its-100-million-customers?mtm_campaign=API-OFA,2/11/2025,16:11:22,95778.2,0.998579502,Bullish,0.61108017
Strategy Resumes Bitcoin Buying After Rebrand,Neutral,https://cryptopanic.com/news/20679524/Strategy-Resumes-Bitcoin-Buying-After-Rebrand?mtm_campaign=API-OFA,2/11/2025,8:33:49,95778.2,0.999073148,Bullish,0.53206265
Japan May Approve Bitcoin ETFs and Cut Crypto Taxes,Neutral,https://cryptopanic.com/news/20679491/Japan-May-Approve-Bitcoin-ETFs-and-Cut-Crypto-Taxes?mtm_campaign=API-OFA,2/11/2025,8:26:52,95778.2,0.999503016,Bullish,0.596107662
JUST IN: 🇨🇭The Swiss creator of ProtonMail launches a #Bitcoin wallet that's opensource and self-custody to its 100 million customers.,Neutral,https://cryptopanic.com/news/20681432/JUST-IN-The-Swiss-creator-of-ProtonMail-launches-a-Bitcoin-wallet-thats-opensource-and-self-custody-to-its-100-million-customers?mtm_campaign=API-OFA,2/11/2025,16:11:22,104017,0.998579502,Bullish,0.61108017
Strategy Resumes Bitcoin Buying After Rebrand,Neutral,https://cryptopanic.com/news/20679524/Strategy-Resumes-Bitcoin-Buying-After-Rebrand?mtm_campaign=API-OFA,2/11/2025,8:33:49,104017,0.999073148,Bullish,0.53206265
Japan May Approve Bitcoin ETFs and Cut Crypto Taxes,Neutral,https://cryptopanic.com/news/20679491/Japan-May-Approve-Bitcoin-ETFs-and-Cut-Crypto-Taxes?mtm_campaign=API-OFA,2/11/2025,8:26:52,104017,0.999503016,Bullish,0.596107662
JUST IN: 🇨🇭The Swiss creator of ProtonMail launches a #Bitcoin wallet that's opensource and self-custody to its 100 million customers.,Neutral,https://cryptopanic.com/news/20681432/JUST-IN-The-Swiss-creator-of-ProtonMail-launches-a-Bitcoin-wallet-thats-opensource-and-self-custody-to-its-100-million-customers?mtm_campaign=API-OFA,2/11/2025,16:11:22,104021,0.998579502,Bullish,0.61108017
Strategy Resumes Bitcoin Buying After Rebrand,Neutral,https://cryptopanic.com/news/20679524/Strategy-Resumes-Bitcoin-Buying-After-Rebrand?mtm_campaign=API-OFA,2/11/2025,8:33:49,104021,0.999073148,Bullish,0.53206265
Japan May Approve Bitcoin ETFs and Cut Crypto Taxes,Neutral,https://cryptopanic.com/news/20679491/Japan-May-Approve-Bitcoin-ETFs-and-Cut-Crypto-Taxes?mtm_campaign=API-OFA,2/11/2025,8:26:52,104021,0.999503016,Bullish,0.596107662
Bitcoin and Crypto About To Be Boosted by Global Money Supply Explosion: Former Goldman Sachs Executive,Positive,https://cryptopanic.com/news/20811946/Bitcoin-and-Crypto-About-To-Be-Boosted-by-Global-Money-Supply-Explosion-Former-Goldman-Sachs-Executive?mtm_campaign=API-OFA,3/11/2025,19:55:12,82932.99,0.999281824,Bullish,0.735965788
Bitcoin and Crypto About To Be Boosted by Global Money Supply Explosion: Former Goldman Sachs Executive,Positive,https://cryptopanic.com/news/20811946/Bitcoin-and-Crypto-About-To-Be-Boosted-by-Global-Money-Supply-Explosion-Former-Goldman-Sachs-Executive?mtm_campaign=API-OFA,3/11/2025,19:55:12,82932.99,0.999281824,Bullish,0.735965788
Bitcoin and Crypto About To Be Boosted by Global Money Supply Explosion: Former Goldman Sachs Executive,Positive,https://cryptopanic.com/news/20811946/Bitcoin-and-Crypto-About-To-Be-Boosted-by-Global-Money-Supply-Explosion-Former-Goldman-Sachs-Executive?mtm_campaign=API-OFA,3/11/2025,19:55:12,104017,0.999281824,Bullish,0.735965788
