post,sentiment,url,published_date,published_time,price_btc
"Spain Imposes €150,000 Fine for Cash Withdrawals Over €3,000 With 24-Hour Notice and Reason, Citing AML; Bitcoin Appeal Grows",positive,https://cryptopanic.com/news/21715327/Spain-Imposes-150000-Fine-for-Cash-Withdrawals-Over-3000-With-24-Hour-Notice-and-Reason-Citing-AML-Bitcoin-Appeal-Grows?mtm_campaign=API-OFA,11/05/2025,19:00:27,103945
"Ethereum liquidations hit $180 million in 24 hours, surpassing Bitcoin losses",neutral,https://cryptopanic.com/news/21714365/Ethereum-liquidations-hit-180-million-in-24-hours-surpassing-Bitcoin-losses?mtm_campaign=API-OFA,11/05/2025,16:30:51,103945
"Coinbase CEO: US Government to Own $600 Billion Bitcoin Reserves; Saylor Plans More Buys; Keiser, Draper Predict Price Surge",positive,https://cryptopanic.com/news/21712277/Coinbase-CEO-US-Government-to-Own-600-Billion-Bitcoin-Reserves-Saylor-Plans-More-Buys-Keiser-Draper-Predict-Price-Surge?mtm_campaign=API-OFA,11/05/2025,12:30:27,103945
"El Salvador adds 8 more Bitcoin, defying IMF warnings as reserves top $641M",positive,https://cryptopanic.com/news/21706252/El-Salvador-adds-8-more-Bitcoin-defying-IMF-warnings-as-reserves-top-641M?mtm_campaign=API-OFA,11/05/2025,2:50:56,103945
Ethereum Forms Rare Golden Cross in Bitcoin Chart; Reversal Imminent?,positive,https://cryptopanic.com/news/21699898/Ethereum-Forms-Rare-Golden-Cross-in-Bitcoin-Chart-Reversal-Imminent?mtm_campaign=API-OFA,10/05/2025,11:38:00,103945
"Goldman Sachs doubles down on BlackRock’s Bitcoin ETF, boosting holdings to $1.4B in Q1 2025",negative,https://cryptopanic.com/news/21692646/Goldman-Sachs-doubles-down-on-BlackRocks-Bitcoin-ETF-boosting-holdings-to-14B-in-Q1-2025?mtm_campaign=API-OFA,09/05/2025,23:07:01,103945
"ETH Surges 20%, Biggest Gain Since 2021 as Pectra Upgrade Helps Restore 'Confidence'",neutral,https://cryptopanic.com/news/21670736/ETH-Surges-20-Biggest-Gain-Since-2021-as-Pectra-Upgrade-Helps-Restore-Confidence?mtm_campaign=API-OFA,09/05/2025,1:51:45,103945
Texas one step away from creating official Bitcoin Reserve,neutral,https://cryptopanic.com/news/21663602/Texas-one-step-away-from-creating-official-Bitcoin-Reserve?mtm_campaign=API-OFA,08/05/2025,19:00:18,103945
"Bitcoin is Trading Above $100,000 Again",neutral,https://cryptopanic.com/news/21659081/Bitcoin-is-Trading-Above-100000-Again?mtm_campaign=API-OFA,08/05/2025,15:29:26,103945
Coinbase to Acquire Largest Bitcoin and Ether Options Platform Deribit for $2.9 Billion Including $700 Million Cash,neutral,https://cryptopanic.com/news/21655838/Coinbase-to-Acquire-Largest-Bitcoin-and-Ether-Options-Platform-Deribit-for-29-Billion-Including-700-Million-Cash?mtm_campaign=API-OFA,08/05/2025,13:35:17,103945
"Bitcoin to $110,000 Inevitable? Over $16B in Leveraged Shorts Set to Be Liquidated at $99,900",neutral,https://cryptopanic.com/news/21647479/Bitcoin-to-110000-Inevitable-Over-16B-in-Leveraged-Shorts-Set-to-Be-Liquidated-at-99900?mtm_campaign=API-OFA,08/05/2025,8:31:51,103945
Breaking: Arizona Becomes Second U.S. State to Adopt Bitcoin for State Treasury,neutral,https://cryptopanic.com/news/21639559/Breaking-Arizona-Becomes-Second-US-State-to-Adopt-Bitcoin-for-State-Treasury?mtm_campaign=API-OFA,08/05/2025,1:31:14,103945
Arizona Establishes Crypto Reserve with Bitcoin and Digital Assets Law,neutral,https://cryptopanic.com/news/21638846/Arizona-Establishes-Crypto-Reserve-with-Bitcoin-and-Digital-Assets-Law?mtm_campaign=API-OFA,08/05/2025,0:53:28,103945
Bitcoin Rises as Fed Holds Rates Steady,positive,https://cryptopanic.com/news/21632106/Bitcoin-Rises-as-Fed-Holds-Rates-Steady?mtm_campaign=API-OFA,07/05/2025,18:14:45,103945
Can Ethereum (ETH) Outperform Bitcoin (BTC) in 2025?,neutral,https://cryptopanic.com/news/21624840/Can-Ethereum-ETH-Outperform-Bitcoin-BTC-in-2025?mtm_campaign=API-OFA,07/05/2025,13:40:19,103945
Tether CEO says the firm’s AI product will enable peer-to-peer network of AI agents,negative,https://cryptopanic.com/news/21561123/Tether-CEO-says-the-firms-AI-product-will-enable-peer-to-peer-network-of-AI-agents?mtm_campaign=API-OFA,05/05/2025,8:37:07,103945
Ethereum 2.0 or Ethereum Lite? Buterin Calls for Stripped-Down Redesign,neutral,https://cryptopanic.com/news/21548993/Ethereum-20-or-Ethereum-Lite-Buterin-Calls-for-Stripped-Down-Redesign?mtm_campaign=API-OFA,04/05/2025,13:16:00,103945
Apple Permits Crypto App Payments via External Sites After Court Order,neutral,https://cryptopanic.com/news/21547742/Apple-Permits-Crypto-App-Payments-via-External-Sites-After-Court-Order?mtm_campaign=API-OFA,04/05/2025,11:23:22,103945
Will Ethereum Become the New Bitcoin? Vitalik Buterin Has a Plan For It,positive,https://cryptopanic.com/news/21533890/Will-Ethereum-Become-the-New-Bitcoin-Vitalik-Buterin-Has-a-Plan-For-It?mtm_campaign=API-OFA,03/05/2025,10:54:45,103945
"Binance’s CZ says gold is ‘not a limited supply asset,’ so it can’t beat Bitcoin",neutral,https://cryptopanic.com/news/21533887/Binances-CZ-says-gold-is-not-a-limited-supply-asset-so-it-cant-beat-Bitcoin?mtm_campaign=API-OFA,03/05/2025,10:50:00,103945
Vitalik wants to make Ethereum ‘as simple as Bitcoin’ in 5 years,neutral,https://cryptopanic.com/news/21532177/Vitalik-wants-to-make-Ethereum-as-simple-as-Bitcoin-in-5-years?mtm_campaign=API-OFA,03/05/2025,8:30:15,103945
"Apple Lifts iOS Restrictions Allowing Bitcoin, Crypto Payments and NFTs; Ends 30% Apple Tax",neutral,https://cryptopanic.com/news/21526627/Apple-Lifts-iOS-Restrictions-Allowing-Bitcoin-Crypto-Payments-and-NFTs-Ends-30-Apple-Tax?mtm_campaign=API-OFA,02/05/2025,23:05:11,103945
Bitcoin’s Push to $100K Puts More Than $3 Billion in Short Positions at Risk,positive,https://cryptopanic.com/news/21518520/Bitcoins-Push-to-100K-Puts-More-Than-3-Billion-in-Short-Positions-at-Risk?mtm_campaign=API-OFA,02/05/2025,16:02:28,103945
"Ether more ‘like a memecoin,’ says trading firm as ETH drops 45% YTD",positive,https://cryptopanic.com/news/21516615/Ether-more-like-a-memecoin-says-trading-firm-as-ETH-drops-45-YTD?mtm_campaign=API-OFA,02/05/2025,14:30:23,103945
"Two Prime Ditches Ethereum for Bitcoin, Citing ‘Meme Coin’ Behavior",neutral,https://cryptopanic.com/news/21511163/Two-Prime-Ditches-Ethereum-for-Bitcoin-Citing-Meme-Coin-Behavior?mtm_campaign=API-OFA,02/05/2025,11:47:39,103945
Ethereum’s ‘capitulation’ suggests ETH price is undervalued: Fidelity report,neutral,https://cryptopanic.com/news/21425017/Ethereums-capitulation-suggests-ETH-price-is-undervalued-Fidelity-report?mtm_campaign=API-OFA,29/04/2025,18:17:53,103945
"Arizona state approves first ever US Bitcoin reserve, set to invest 10% of $31.5B state assets",positive,https://cryptopanic.com/news/21403737/Arizona-state-approves-first-ever-US-Bitcoin-reserve-set-to-invest-10-of-315B-state-assets?mtm_campaign=API-OFA,28/04/2025,23:43:28,103945
Swiss National Bank Rejects Bitcoin Reserve Proposal,neutral,https://cryptopanic.com/news/21360035/Swiss-National-Bank-Rejects-Bitcoin-Reserve-Proposal?mtm_campaign=API-OFA,26/04/2025,16:05:31,103945
Ethereum (ETH) Underperforms All Top 5 Major Cryptos in Brutal 2025 Downtrend,negative,https://cryptopanic.com/news/21251749/Ethereum-ETH-Underperforms-All-Top-5-Major-Cryptos-in-Brutal-2025-Downtrend?mtm_campaign=API-OFA,23/04/2025,0:00:00,103945
Trump attacks FED,neutral,https://cryptopanic.com/news/21208092/Trump-attacks-FED?mtm_campaign=API-OFA,21/04/2025,14:10:43,103945
"Saylor’s Strategy buys 6,556 Bitcoin for $555 million",neutral,https://cryptopanic.com/news/21204807/Saylors-Strategy-buys-6556-Bitcoin-for-555-million?mtm_campaign=API-OFA,21/04/2025,12:08:06,103945
"Breaking : MicroStrategy (Strategy) Buys 6,556 Bitcoin for $555.8 Million",neutral,https://cryptopanic.com/news/21204833/Breaking-MicroStrategy-Strategy-Buys-6556-Bitcoin-for-5558-Million?mtm_campaign=API-OFA,21/04/2025,12:07:07,103945
Family offices show stronger preference for Ethereum ETFs over Bitcoin,neutral,https://cryptopanic.com/news/21115646/Family-offices-show-stronger-preference-for-Ethereum-ETFs-over-Bitcoin?mtm_campaign=API-OFA,16/04/2025,21:30:10,103945
Ethereum Is What Bitcoin Was Meant to Be,neutral,https://cryptopanic.com/news/21110810/Ethereum-Is-What-Bitcoin-Was-Meant-to-Be?mtm_campaign=API-OFA,16/04/2025,15:44:47,103945
"MicroStrategy Acquires 3,459 Bitcoins for $285.8 Million, Total Holdings Reach 531,644 BTC",neutral,https://cryptopanic.com/news/21072568/MicroStrategy-Acquires-3459-Bitcoins-for-2858-Million-Total-Holdings-Reach-531644-BTC?mtm_campaign=API-OFA,14/04/2025,14:30:40,103945
Saylor signals new Bitcoin buy after Strategy reports nearly $6 billion Q1 unrealized loss,positive,https://cryptopanic.com/news/21056879/Saylor-signals-new-Bitcoin-buy-after-Strategy-reports-nearly-6-billion-Q1-unrealized-loss?mtm_campaign=API-OFA,13/04/2025,14:44:50,103945
Sweden: proposal to include Bitcoin in national reserves,neutral,https://cryptopanic.com/news/21035441/Sweden-proposal-to-include-Bitcoin-in-national-reserves?mtm_campaign=API-OFA,11/04/2025,15:18:14,103945
"Crypto Market Rises Sharply, but Experts Warn it May Be a ‘Dead Cat Bounce’",negative,https://cryptopanic.com/news/21019505/Crypto-Market-Rises-Sharply-but-Experts-Warn-it-May-Be-a-Dead-Cat-Bounce?mtm_campaign=API-OFA,10/04/2025,15:12:43,103945
"Charles Hoskinson sees Bitcoin hitting $250K as Big Tech embraces crypto, Fed cut rates, and regulation kicks in",neutral,https://cryptopanic.com/news/21016624/Charles-Hoskinson-sees-Bitcoin-hitting-250K-as-Big-Tech-embraces-crypto-Fed-cut-rates-and-regulation-kicks-in?mtm_campaign=API-OFA,10/04/2025,13:03:47,103945
Bitcoin $100K target ‘back on table’ after Trump tariff pause supercharges market sentiment,neutral,https://cryptopanic.com/news/21001821/Bitcoin-100K-target-back-on-table-after-Trump-tariff-pause-supercharges-market-sentiment?mtm_campaign=API-OFA,09/04/2025,20:30:00,103945
China and Russia are using Bitcoin to settle energy trades,neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,09/04/2025,17:07:50,103945
$120 Billion VanEck Confirms China and Russia Use Bitcoin for Energy Trades Amid Sanctions,neutral,https://cryptopanic.com/news/20997944/120-Billion-VanEck-Confirms-China-and-Russia-Use-Bitcoin-for-Energy-Trades-Amid-Sanctions?mtm_campaign=API-OFA,09/04/2025,16:30:40,103945
ETH/BTC Somehow Keeps Plunging Even Lower,neutral,https://cryptopanic.com/news/20974969/ETHBTC-Somehow-Keeps-Plunging-Even-Lower?mtm_campaign=API-OFA,08/04/2025,20:48:08,103945
"Bitcoin shows signs of decoupling from US equities, could reclaim $100K",neutral,https://cryptopanic.com/news/20931625/Bitcoin-shows-signs-of-decoupling-from-US-equities-could-reclaim-100K?mtm_campaign=API-OFA,05/04/2025,6:10:10,103945
Analyst Benjamin Cowen warns Ethereum could drop another 50%,neutral,https://cryptopanic.com/news/20911309/Analyst-Benjamin-Cowen-warns-Ethereum-could-drop-another-50?mtm_campaign=API-OFA,02/04/2025,15:27:44,103945
GameStop Completes $1.5 Billion Offering to Fund Bitcoin Reserve,neutral,https://cryptopanic.com/news/20906206/GameStop-Completes-15-Billion-Offering-to-Fund-Bitcoin-Reserve?mtm_campaign=API-OFA,01/04/2025,21:06:07,103945
Mastercard Plans to Enable 3.5 Billion Cardholders to Transact with Bitcoin ($BTC) and Crypto,neutral,https://cryptopanic.com/news/20904044/Mastercard-Plans-to-Enable-35-Billion-Cardholders-to-Transact-with-Bitcoin-BTC-and-Crypto?mtm_campaign=API-OFA,01/04/2025,13:05:07,103945
U.S. Senator Buys $600K in Bitcoin via ETF,neutral,https://cryptopanic.com/news/20900725/US-Senator-Buys-600K-in-Bitcoin-via-ETF?mtm_campaign=API-OFA,31/03/2025,19:59:40,103945
Ethereum-Bitcoin Ratio Drops To Five-Year Low,neutral,https://cryptopanic.com/news/20899546/Ethereum-Bitcoin-Ratio-Drops-To-Five-Year-Low?mtm_campaign=API-OFA,31/03/2025,15:04:17,103945
"Strategy announces another purchase of 22,048 BTC",neutral,https://cryptopanic.com/news/20899127/Strategy-announces-another-purchase-of-22048-BTC?mtm_campaign=API-OFA,31/03/2025,13:51:49,103945
Altcoins see inflows for first time in 5 weeks as ‘positive but cautious’ investors add $226 million to global crypto funds: CoinShares,positive,https://cryptopanic.com/news/20898099/Altcoins-see-inflows-for-first-time-in-5-weeks-as-positive-but-cautious-investors-add-226-million-to-global-crypto-funds-CoinShares?mtm_campaign=API-OFA,31/03/2025,10:35:49,103945
Bukele May Visit Trump as Bitcoin Goals Align,neutral,https://cryptopanic.com/news/20897549/Bukele-May-Visit-Trump-as-Bitcoin-Goals-Align?mtm_campaign=API-OFA,31/03/2025,8:33:12,103945
"Hoskinson Reveals Cardano’s Push to Integrate with Dogecoin, Chainlink, Bitcoin",neutral,https://cryptopanic.com/news/20894182/Hoskinson-Reveals-Cardanos-Push-to-Integrate-with-Dogecoin-Chainlink-Bitcoin?mtm_campaign=API-OFA,30/03/2025,2:05:53,103945
US States Push Bitcoin Bills to Boost Reserves and Crypto Mining,neutral,https://cryptopanic.com/news/20880852/US-States-Push-Bitcoin-Bills-to-Boost-Reserves-and-Crypto-Mining?mtm_campaign=API-OFA,27/03/2025,7:56:39,103945
XRP ETF Incoming? Analyst Says Ripple’s Legal Win Changes Everything,positive,https://cryptopanic.com/news/20875440/XRP-ETF-Incoming-Analyst-Says-Ripples-Legal-Win-Changes-Everything?mtm_campaign=API-OFA,26/03/2025,7:53:52,103945
Michael Saylor hints at new Bitcoin purchase after $711M capital raise,positive,https://cryptopanic.com/news/20863577/Michael-Saylor-hints-at-new-Bitcoin-purchase-after-711M-capital-raise?mtm_campaign=API-OFA,23/03/2025,20:05:18,103945
"IMF Adds Bitcoin to Reserves, Tracks It as Digital Gold and Capital Asset",neutral,https://cryptopanic.com/news/20863359/IMF-Adds-Bitcoin-to-Reserves-Tracks-It-as-Digital-Gold-and-Capital-Asset?mtm_campaign=API-OFA,23/03/2025,17:35:15,103945
