post,sentiment,url,published_date,published_time,price_eth
"Starknet hits ‘Stage 1’ decentralization, tops ZK-rollups for value locked",neutral,https://cryptopanic.com/news/21846419/Starknet-hits-Stage-1-decentralization-tops-ZK-rollups-for-value-locked?mtm_campaign=API-OFA,5/16/2025,5:53:27,2603.5
Blockchain-focused BTCS Inc. to raise $57.8M for Ethereum buys – Impact on ETH?,neutral,https://cryptopanic.com/news/21845392/Blockchain-focused-BTCS-Inc-to-raise-578M-for-Ethereum-buys-Impact-on-ETH?mtm_campaign=API-OFA,5/16/2025,5:00:11,2603.5
XRP Slides 4% as Bitcoin Traders Cautious of $105K Price Resistance,neutral,https://cryptopanic.com/news/21846297/XRP-Slides-4-as-Bitcoin-Traders-Cautious-of-105K-Price-Resistance?mtm_campaign=API-OFA,5/16/2025,4:47:25,2603.5
"Bitcoin Rises While Ethereum, Dogecoin Slip — 'Market Isn't Going To Peak In The Next 6 Months,' Says Popular Analyst",positive,https://cryptopanic.com/news/21845310/Bitcoin-Rises-While-Ethereum-Dogecoin-Slip-Market-Isnt-Going-To-Peak-In-The-Next-6-Months-Says-Popular-Analyst?mtm_campaign=API-OFA,5/16/2025,4:13:47,2603.5
"Top 3 Price Prediction Bitcoin, Ethereum, Ripple: BTC on the verge of breakout, ETH and XRP hold key support levels",positive,https://cryptopanic.com/news/21846378/Top-3-Price-Prediction-Bitcoin-Ethereum-Ripple-BTC-on-the-verge-of-breakout-ETH-and-XRP-hold-key-support-levels?mtm_campaign=API-OFA,5/16/2025,4:12:55,2603.5
"BNB Chain DEX Volume Hits 3-Month High: Beats Ethereum, Lags Solana",positive,https://cryptopanic.com/news/21844646/BNB-Chain-DEX-Volume-Hits-3-Month-High-Beats-Ethereum-Lags-Solana?mtm_campaign=API-OFA,5/16/2025,4:03:20,2603.5
"TRON surpasses Ethereum in USDT issuance, now hosts over 50% of Tether’s supply",neutral,https://cryptopanic.com/news/21844377/TRON-surpasses-Ethereum-in-USDT-issuance-now-hosts-over-50-of-Tethers-supply?mtm_campaign=API-OFA,5/16/2025,3:20:41,2603.5
Ethereum Price Holding Strong — Signs Point to a New Upside Breakout,positive,https://cryptopanic.com/news/21844002/Ethereum-Price-Holding-Strong-Signs-Point-to-a-New-Upside-Breakout?mtm_campaign=API-OFA,5/16/2025,3:08:03,2603.5
"Ethereum Price Forecast Today: ETH Eyes $2,700 as BTCS Inc Announces $57.8M Funding",neutral,https://cryptopanic.com/news/21842665/Ethereum-Price-Forecast-Today-ETH-Eyes-2700-as-BTCS-Inc-Announces-578M-Funding?mtm_campaign=API-OFA,5/16/2025,1:39:25,2603.5
"Ethereum (ETH) Riding Ultra-Bullish Wave, Will XRP Lose $2? Possible, Shiba Inu (SHIB): Full Market Reset",positive,https://cryptopanic.com/news/21841503/Ethereum-ETH-Riding-Ultra-Bullish-Wave-Will-XRP-Lose-2-Possible-Shiba-Inu-SHIB-Full-Market-Reset?mtm_campaign=API-OFA,5/16/2025,0:01:00,2603.5
Solana Sees Renewed Demand As Capital Flows Turn Positive – Details,positive,https://cryptopanic.com/news/21840991/Solana-Sees-Renewed-Demand-As-Capital-Flows-Turn-Positive-Details?mtm_campaign=API-OFA,5/15/2025,23:30:49,2603.5
Top Analyst Presents 5 Bullish Case Scenarios for Ethereum Price,positive,https://cryptopanic.com/news/21840985/Top-Analyst-Presents-5-Bullish-Case-Scenarios-for-Ethereum-Price?mtm_campaign=API-OFA,5/15/2025,23:21:00,2603.5
"Ethereum stablecoin volume hits record $908 billion as institutions, tech giants, and Trump jump in",neutral,https://cryptopanic.com/news/21840082/Ethereum-stablecoin-volume-hits-record-908-billion-as-institutions-tech-giants-and-Trump-jump-in?mtm_campaign=API-OFA,5/15/2025,23:01:02,2603.5
"Ethereum Price Forecast: ETH investors return to selling, took $1.5 billion in profits after recent rally",neutral,https://cryptopanic.com/news/21841801/Ethereum-Price-Forecast-ETH-investors-return-to-selling-took-15-billion-in-profits-after-recent-rally?mtm_campaign=API-OFA,5/15/2025,20:30:45,2603.5
Ethereum Eyes $2.4K Retest – Analyst Sets Key Levels To Watch,neutral,https://cryptopanic.com/news/21837571/Ethereum-Eyes-24K-Retest-Analyst-Sets-Key-Levels-To-Watch?mtm_campaign=API-OFA,5/15/2025,20:30:44,2603.5
"Bitcoin Primed To Skyrocket to $120,000, According to Crypto Analyst – But There’s a Catch",neutral,https://cryptopanic.com/news/21836509/Bitcoin-Primed-To-Skyrocket-to-120000-According-to-Crypto-Analyst-But-Theres-a-Catch?mtm_campaign=API-OFA,5/15/2025,19:55:22,2603.5
"Bitcoin Holding Up While Ethereum, XRP, Dogecoin Dip: 'Don't Get Distracted By Short Term Noise,' Trader Says",neutral,https://cryptopanic.com/news/21836472/Bitcoin-Holding-Up-While-Ethereum-XRP-Dogecoin-Dip-Dont-Get-Distracted-By-Short-Term-Noise-Trader-Says?mtm_campaign=API-OFA,5/15/2025,19:28:00,2603.5
Nasdaq-Listed BTCS Secures $57.8M to Boost Ethereum Holdings,neutral,https://cryptopanic.com/news/21834891/Nasdaq-Listed-BTCS-Secures-578M-to-Boost-Ethereum-Holdings?mtm_campaign=API-OFA,5/15/2025,19:00:16,2603.5
"Top Crypto Gems to Buy Now: Web3 ai, Ethereum, Avalanche & More",positive,https://cryptopanic.com/news/21834890/Top-Crypto-Gems-to-Buy-Now-Web3-ai-Ethereum-Avalanche-More?mtm_campaign=API-OFA,5/15/2025,19:00:11,2603.5
"Crypto Whales Offload 1 Million Ether From Exchanges, Bulls Ready To Charge",positive,https://cryptopanic.com/news/21834912/Crypto-Whales-Offload-1-Million-Ether-From-Exchanges-Bulls-Ready-To-Charge?mtm_campaign=API-OFA,5/15/2025,18:55:24,2603.5
Ethereum Foundation Unveils ‘Trillion Dollar Security Initiative’ To Bolster Network Security And Trust,neutral,https://cryptopanic.com/news/21834910/Ethereum-Foundation-Unveils-Trillion-Dollar-Security-Initiative-To-Bolster-Network-Security-And-Trust?mtm_campaign=API-OFA,5/15/2025,18:50:27,2603.5
USDT Issuer Tether Under Fire for Multi-Sig Lag Enabling Crypto Laundering,neutral,https://cryptopanic.com/news/21834693/USDT-Issuer-Tether-Under-Fire-for-Multi-Sig-Lag-Enabling-Crypto-Laundering?mtm_campaign=API-OFA,5/15/2025,18:45:28,2603.5
"The Daily: Coinbase battles extortion attempt as data breach costs could hit $400 million, JPMorgan sees more upside for bitcoin than gold, and more",positive,https://cryptopanic.com/news/21834672/The-Daily-Coinbase-battles-extortion-attempt-as-data-breach-costs-could-hit-400-million-JPMorgan-sees-more-upside-for-bitcoin-than-gold-and-more?mtm_campaign=API-OFA,5/15/2025,18:32:48,2603.5
Shiba Inu FOMO Hit You? Arctic Pablo Is Your Next Shot Among the Top New Meme Coins for Exponential Returns,positive,https://cryptopanic.com/news/21834583/Shiba-Inu-FOMO-Hit-You-Arctic-Pablo-Is-Your-Next-Shot-Among-the-Top-New-Meme-Coins-for-Exponential-Returns?mtm_campaign=API-OFA,5/15/2025,18:15:00,2603.5
"Ethereum Building Up Momentum Before a Massive Breakout, Predicts Michaël van de Poppe – Here Are His Targets",neutral,https://cryptopanic.com/news/21834002/Ethereum-Building-Up-Momentum-Before-a-Massive-Breakout-Predicts-Michael-van-de-Poppe-Here-Are-His-Targets?mtm_campaign=API-OFA,5/15/2025,18:05:26,2603.5
Analysis: Crypto Heats Up As $35 Billion Enters Market In Under A Month,neutral,https://cryptopanic.com/news/21833461/Analysis-Crypto-Heats-Up-As-35-Billion-Enters-Market-In-Under-A-Month?mtm_campaign=API-OFA,5/15/2025,18:00:45,2603.5
Crypto Market Dips as Fed Remarks Spark Volatility,neutral,https://cryptopanic.com/news/21833377/Crypto-Market-Dips-as-Fed-Remarks-Spark-Volatility?mtm_campaign=API-OFA,5/15/2025,17:31:59,2603.5
"Crypto Prices Today: BTC, ETH, XRP & SHIB Dip Despite Soft PPI Inflation Data",neutral,https://cryptopanic.com/news/21833292/Crypto-Prices-Today-BTC-ETH-XRP-SHIB-Dip-Despite-Soft-PPI-Inflation-Data?mtm_campaign=API-OFA,5/15/2025,17:18:44,2603.5
"Ethereum Meant To Be Alternative, Not Rival to Bitcoin: ETH Co-Founder Anthony Di Iorio",neutral,https://cryptopanic.com/news/21834512/Ethereum-Meant-To-Be-Alternative-Not-Rival-to-Bitcoin-ETH-Co-Founder-Anthony-Di-Iorio?mtm_campaign=API-OFA,5/15/2025,17:17:10,2603.5
Crypto indexes offer ‘biggest opportunity’ as SEC decision looms: Hashdex CIO,neutral,https://cryptopanic.com/news/21833269/Crypto-indexes-offer-biggest-opportunity-as-SEC-decision-looms-Hashdex-CIO?mtm_campaign=API-OFA,5/15/2025,17:15:30,2603.5
BTC dominance slips slightly while Solana and XRP see capital revival,negative,https://cryptopanic.com/news/21833295/BTC-dominance-slips-slightly-while-Solana-and-XRP-see-capital-revival?mtm_campaign=API-OFA,5/15/2025,17:15:00,2603.5
ETH-BTC rebounds 38% from April low in first real rally of 2025,positive,https://cryptopanic.com/news/21832393/ETH-BTC-rebounds-38-from-April-low-in-first-real-rally-of-2025?mtm_campaign=API-OFA,5/15/2025,17:03:27,2603.5
Market reels but penny stocks stage surprising rally,positive,https://cryptopanic.com/news/21832413/Market-reels-but-penny-stocks-stage-surprising-rally?mtm_campaign=API-OFA,5/15/2025,17:00:00,2603.5
"Ethereum Price Still Stuck Below 2023 Levels, Why is ETH Struggling While SUI & UNIL Explode",neutral,https://cryptopanic.com/news/21832164/Ethereum-Price-Still-Stuck-Below-2023-Levels-Why-is-ETH-Struggling-While-SUI-UNIL-Explode?mtm_campaign=API-OFA,5/15/2025,16:59:39,2603.5
"Ethereum Price Aims for $3000: Institutions Increase Holdings, But Here are Some Hurdles",neutral,https://cryptopanic.com/news/21832132/Ethereum-Price-Aims-for-3000-Institutions-Increase-Holdings-But-Here-are-Some-Hurdles?mtm_campaign=API-OFA,5/15/2025,16:47:00,2603.5
"Crypto Price Analysis: Bitcoin (BTC), Ethereum (ETH), Ripple (XRP), Remittix (RTX), Litecoin (LTC) and Hedara (HBAR)",neutral,https://cryptopanic.com/news/21831999/Crypto-Price-Analysis-Bitcoin-BTC-Ethereum-ETH-Ripple-XRP-Remittix-RTX-Litecoin-LTC-and-Hedara-HBAR?mtm_campaign=API-OFA,5/15/2025,16:16:53,2603.5
Bitunix Adds PUFFER in Futures as Project Recently Secures $18 Million in Funding,neutral,https://cryptopanic.com/news/21832035/Bitunix-Adds-PUFFER-in-Futures-as-Project-Recently-Secures-18-Million-in-Funding?mtm_campaign=API-OFA,5/15/2025,16:16:08,2603.5
"Astra Drew Interest in Its Early Days, Qubetics Is Now Being Tracked as a Popular Crypto Coin to Buy",positive,https://cryptopanic.com/news/21831984/Astra-Drew-Interest-in-Its-Early-Days-Qubetics-Is-Now-Being-Tracked-as-a-Popular-Crypto-Coin-to-Buy?mtm_campaign=API-OFA,5/15/2025,16:15:00,2603.5
All about Ethereum Foundation’s ‘Trillion Dollar Security’ initiative,neutral,https://cryptopanic.com/news/21831023/All-about-Ethereum-Foundations-Trillion-Dollar-Security-initiative?mtm_campaign=API-OFA,5/15/2025,16:00:21,2603.5
Can Ozak AI Beat Ethereum in 2025? Price Forecasts Hint at a Shocking Flippening,negative,https://cryptopanic.com/news/21830590/Can-Ozak-AI-Beat-Ethereum-in-2025-Price-Forecasts-Hint-at-a-Shocking-Flippening?mtm_campaign=API-OFA,5/15/2025,15:30:00,2603.5
Is an Altcoin Season Brewing? Ethereum Rallies as Bitcoin Dominance Drops Ahead of June,neutral,https://cryptopanic.com/news/21836518/Is-an-Altcoin-Season-Brewing-Ethereum-Rallies-as-Bitcoin-Dominance-Drops-Ahead-of-June?mtm_campaign=API-OFA,5/15/2025,15:20:25,2603.5
"Massive Whale Slaps XRP, ETH Price Short: What Do They Know?",neutral,https://cryptopanic.com/news/21832144/Massive-Whale-Slaps-XRP-ETH-Price-Short-What-Do-They-Know?mtm_campaign=API-OFA,5/15/2025,15:00:00,2603.5
Top 3 crypto altcoins to buy in May 2025,positive,https://cryptopanic.com/news/21829217/Top-3-crypto-altcoins-to-buy-in-May-2025?mtm_campaign=API-OFA,5/15/2025,14:57:24,2603.5
Ethereum Price Soars on Institutional Inflows and SEC's ETF Approval Momentum,neutral,https://cryptopanic.com/news/21829430/Ethereum-Price-Soars-on-Institutional-Inflows-and-SECs-ETF-Approval-Momentum?mtm_campaign=API-OFA,5/15/2025,14:47:36,2603.5
Bitcoin and Ethereum Waver as Investors Take Profits on Recent Rally,neutral,https://cryptopanic.com/news/21829143/Bitcoin-and-Ethereum-Waver-as-Investors-Take-Profits-on-Recent-Rally?mtm_campaign=API-OFA,5/15/2025,14:40:42,2603.5
Coinbase Canada CEO Urges Mark Carney Government to Move Fast on National Crypto Strategy,positive,https://cryptopanic.com/news/21830286/Coinbase-Canada-CEO-Urges-Mark-Carney-Government-to-Move-Fast-on-National-Crypto-Strategy?mtm_campaign=API-OFA,5/15/2025,14:27:20,2603.5
Ethereum Foundation Launches ‘Trillion Dollar Security’ Initiative to Strengthen Blockchain Defenses,neutral,https://cryptopanic.com/news/21830737/Ethereum-Foundation-Launches-Trillion-Dollar-Security-Initiative-to-Strengthen-Blockchain-Defenses?mtm_campaign=API-OFA,5/15/2025,14:24:31,2603.5
"Crypto Price Analysis 5-15: BITCOIN: BTC, ETHEREUM: ETH, SOLANA: SOL, FILECOIN: FIL, RIPPLE: XRP, CHAINLINK: LINK, INTERNET COMPUTER: ICP",neutral,https://cryptopanic.com/news/21829215/Crypto-Price-Analysis-5-15-BITCOIN-BTC-ETHEREUM-ETH-SOLANA-SOL-FILECOIN-FIL-RIPPLE-XRP-CHAINLINK-LINK-INTERNET-COMPUTER-ICP?mtm_campaign=API-OFA,5/15/2025,14:21:09,2603.5
Ethereum security push targets trillions in on-chain value with new 1TS plan,positive,https://cryptopanic.com/news/21829112/Ethereum-security-push-targets-trillions-in-on-chain-value-with-new-1TS-plan?mtm_campaign=API-OFA,5/15/2025,14:20:19,2603.5
Ethereum Signals Strong Bullish Momentum as Exchange Supply Shrinks,positive,https://cryptopanic.com/news/21828963/Ethereum-Signals-Strong-Bullish-Momentum-as-Exchange-Supply-Shrinks?mtm_campaign=API-OFA,5/15/2025,14:17:51,2603.5
Why DeFi giant dYdX ditched Ethereum and doesn’t regret a thing,neutral,https://cryptopanic.com/news/21829068/Why-DeFi-giant-dYdX-ditched-Ethereum-and-doesnt-regret-a-thing?mtm_campaign=API-OFA,5/15/2025,14:15:12,2603.5
