post,sentiment,url,published_date,published_time,price_xrp,confidence,sentiment_label,sentiment_score
XRP futures open interest surges by more than $1 billion in a week,Positive,https://cryptopanic.com/news/21763707/XRP-futures-open-interest-surges-by-more-than-1-billion-in-a-week?mtm_campaign=API-OFA,5/13/2025,13:28:13,2.41,0.999999881,Neutral,0.896247983
"XRP Becomes Third Largest Crypto After 21% Surge, Can it Overtake ETH?",Neutral,https://cryptopanic.com/news/21795587/XRP-Becomes-Third-Largest-Crypto-After-21-Surge-Can-it-Overtake-ETH?mtm_campaign=API-OFA,5/14/2025,13:44:02,2.41,0.955944836,Bullish,0.534186363
"XRP Becomes Third Largest Crypto After 21% Surge, Can it Overtake ETH?",Neutral,https://cryptopanic.com/news/21795587/XRP-Becomes-Third-Largest-Crypto-After-21-Surge-Can-it-Overtake-ETH?mtm_campaign=API-OFA,5/14/2025,13:44:02,2.41,0.955944836,Bullish,0.534186363
"XRP Becomes Third Largest Crypto After 21% Surge, Can it Overtake ETH?",Neutral,https://cryptopanic.com/news/21795587/XRP-Becomes-Third-Largest-Crypto-After-21-Surge-Can-it-Overtake-ETH?mtm_campaign=API-OFA,5/14/2025,13:44:02,2.41,0.955944836,Bullish,0.534186363
XRP Price Needs Just 113% Surge to Flip Ethereum: Will This Happen ?,Neutral,https://cryptopanic.com/news/21786950/XRP-Price-Needs-Just-113-Surge-to-Flip-Ethereum-Will-This-Happen?mtm_campaign=API-OFA,5/14/2025,8:55:12,2.41,0.974226892,Bullish,0.563526332
Crypto Market Doubles Down on XRP All-Time High Prediction,Negative,https://cryptopanic.com/news/21818388/Crypto-Market-Doubles-Down-on-XRP-All-Time-High-Prediction?mtm_campaign=API-OFA,5/15/2025,8:31:42,2.41,0.999516845,Bullish,0.605499327
The Only 4 Coins Priced Below $5 with 2500% Potential: Time to Pivot from Ripple (XRP),Neutral,https://cryptopanic.com/news/21829077/The-Only-4-Coins-Priced-Below-5-with-2500-Potential-Time-to-Pivot-from-Ripple-XRP?mtm_campaign=API-OFA,5/15/2025,14:30:53,2.41,0.999585807,Neutral,0.540999413
Crypto Market Doubles Down on XRP All-Time High Prediction,Negative,https://cryptopanic.com/news/21818388/Crypto-Market-Doubles-Down-on-XRP-All-Time-High-Prediction?mtm_campaign=API-OFA,5/15/2025,8:31:42,2.41,0.999516845,Bullish,0.605499327
XRP and Solana race toward the next crypto ETF approval,Positive,https://cryptopanic.com/news/20665473/XRP-and-Solana-race-toward-the-next-crypto-ETF-approval?mtm_campaign=API-OFA,2/7/2025,16:39:38,2.3968,0.971937716,Neutral,0.524920046
"XRP ETF likely to launch after Bitcoin and Ether ETFs, says Ripple President",Neutral,https://cryptopanic.com/news/20522087/XRP-ETF-likely-to-launch-after-Bitcoin-and-Ether-ETFs-says-Ripple-President?mtm_campaign=API-OFA,1/8/2025,13:46:50,2.3731,0.999945998,Neutral,0.724968791
XRP Investors Cash Out $1.6 Billion Amid Market Stagnation,Neutral,https://cryptopanic.com/news/20520534/XRP-Investors-Cash-Out-16-Billion-Amid-Market-Stagnation?mtm_campaign=API-OFA,1/8/2025,8:34:08,2.3731,0.889470816,Neutral,0.598658621
XRP Investors Cash Out $1.6 Billion Amid Market Stagnation,Neutral,https://cryptopanic.com/news/20520534/XRP-Investors-Cash-Out-16-Billion-Amid-Market-Stagnation?mtm_campaign=API-OFA,1/8/2025,8:34:08,2.3731,0.889470816,Neutral,0.598658621
"Ripple’s XRP Prepping For Ultra Bullish 1,500% Breakout As Spot XRP ETFs Gain Major Traction",Positive,https://cryptopanic.com/news/20668724/Ripples-XRP-Prepping-For-Ultra-Bullish-1500-Breakout-As-Spot-XRP-ETFs-Gain-Major-Traction?mtm_campaign=API-OFA,2/8/2025,12:38:45,2.419,0.999999762,Neutral,0.636033595
"Ripple’s XRP Prepping For Ultra Bullish 1,500% Breakout As Spot XRP ETFs Gain Major Traction",Positive,https://cryptopanic.com/news/20668724/Ripples-XRP-Prepping-For-Ultra-Bullish-1500-Breakout-As-Spot-XRP-ETFs-Gain-Major-Traction?mtm_campaign=API-OFA,2/8/2025,12:38:45,2.419,0.999999762,Neutral,0.636033595
XRP Will Overtake Ethereum By 2028: Standard Chartered,Neutral,https://cryptopanic.com/news/20964396/XRP-Will-Overtake-Ethereum-By-2028-Standard-Chartered?mtm_campaign=API-OFA,4/8/2025,12:26:16,1.7963,0.999987841,Bullish,0.524979353
XRP Will Overtake Ethereum By 2028: Standard Chartered,Neutral,https://cryptopanic.com/news/20964396/XRP-Will-Overtake-Ethereum-By-2028-Standard-Chartered?mtm_campaign=API-OFA,4/8/2025,12:26:16,1.7963,0.999987841,Bullish,0.524979353
First-ever XRP ETF to launch in US Tuesday; spot ETF still pending,Neutral,https://cryptopanic.com/news/20955819/First-ever-XRP-ETF-to-launch-in-US-Tuesday-spot-ETF-still-pending?mtm_campaign=API-OFA,4/8/2025,3:09:02,1.7963,0.997080266,Neutral,0.830414176
XRP Will Overtake Ethereum By 2028: Standard Chartered,Neutral,https://cryptopanic.com/news/20964396/XRP-Will-Overtake-Ethereum-By-2028-Standard-Chartered?mtm_campaign=API-OFA,4/8/2025,12:26:16,1.7963,0.999987841,Bullish,0.524979353
XRP Forms First Bearish Signal of 2025: Details,Neutral,https://cryptopanic.com/news/20528075/XRP-Forms-First-Bearish-Signal-of-2025-Details?mtm_campaign=API-OFA,1/9/2025,15:58:00,2.2722,0.999762475,Bullish,0.503914952
"U.S. DOJ Approved to Sell 69,370 Bitcoin, Sparking a Crypto Crash",Neutral,https://cryptopanic.com/news/20525292/US-DOJ-Approved-to-Sell-69370-Bitcoin-Sparking-a-Crypto-Crash?mtm_campaign=API-OFA,1/9/2025,5:45:08,2.2722,0.998882115,Bearish,0.517256796
XRP Forms First Bearish Signal of 2025: Details,Neutral,https://cryptopanic.com/news/20528075/XRP-Forms-First-Bearish-Signal-of-2025-Details?mtm_campaign=API-OFA,1/9/2025,15:58:00,2.2722,0.999762475,Bullish,0.503914952
"XRP Set for All-Time Highs if Weekly Close Tops This Level, Says Crypto Analyst",Neutral,https://cryptopanic.com/news/20670542/XRP-Set-for-All-Time-Highs-if-Weekly-Close-Tops-This-Level-Says-Crypto-Analyst?mtm_campaign=API-OFA,2/9/2025,6:00:39,2.3928,0.999961495,Bullish,0.681936383
"XRP Set for All-Time Highs if Weekly Close Tops This Level, Says Crypto Analyst",Neutral,https://cryptopanic.com/news/20670542/XRP-Set-for-All-Time-Highs-if-Weekly-Close-Tops-This-Level-Says-Crypto-Analyst?mtm_campaign=API-OFA,2/9/2025,6:00:39,2.3928,0.999961495,Bullish,0.681936383
XRP Transfers Explode Past $5 Billion In 24 Hours as Wallets Surge over 600%,Negative,https://cryptopanic.com/news/20801260/XRP-Transfers-Explode-Past-5-Billion-In-24-Hours-as-Wallets-Surge-over-600?mtm_campaign=API-OFA,3/9/2025,14:05:10,2.1387,0.645156264,Bullish,0.565793574
XRP Transfers Explode Past $5 Billion In 24 Hours as Wallets Surge over 600%,Negative,https://cryptopanic.com/news/20801260/XRP-Transfers-Explode-Past-5-Billion-In-24-Hours-as-Wallets-Surge-over-600?mtm_campaign=API-OFA,3/9/2025,14:05:10,2.1387,0.645156264,Bullish,0.565793574
"BTC, ETH, XRP Lead $334.99M Crypto Liquidation, Key Trends To Watch?",Neutral,https://cryptopanic.com/news/20801596/BTC-ETH-XRP-Lead-33499M-Crypto-Liquidation-Key-Trends-To-Watch?mtm_campaign=API-OFA,3/9/2025,16:36:00,2.1387,0.998839676,Neutral,0.598916709
"Bank Of America’s XRP Adoption: Impact, Price Prediction",Neutral,https://cryptopanic.com/news/20534737/Bank-Of-Americas-XRP-Adoption-Impact-Price-Prediction?mtm_campaign=API-OFA,1/10/2025,23:42:00,2.3414,0.999975204,Bullish,0.553173304
"Crypto Market Rises Sharply, but Experts Warn it May Be a ‘Dead Cat Bounce’",Negative,https://cryptopanic.com/news/21019505/Crypto-Market-Rises-Sharply-but-Experts-Warn-it-May-Be-a-Dead-Cat-Bounce?mtm_campaign=API-OFA,4/10/2025,15:12:43,1.9658,0.875347078,Neutral,0.839717925
"Crypto Market Rises Sharply, but Experts Warn it May Be a ‘Dead Cat Bounce’",Negative,https://cryptopanic.com/news/21019505/Crypto-Market-Rises-Sharply-but-Experts-Warn-it-May-Be-a-Dead-Cat-Bounce?mtm_campaign=API-OFA,4/10/2025,15:12:43,1.9658,0.875347078,Neutral,0.839717925
"XRP ‘just days’ away from all-time high breakout, according to analyst",Neutral,https://cryptopanic.com/news/20535998/XRP-just-days-away-from-all-time-high-breakout-according-to-analyst?mtm_campaign=API-OFA,1/11/2025,11:18:39,2.5764,0.99972111,Neutral,0.941609204
XRP ETF Filed with Nasdaq as Ripple-CFTC Ties Strengthen,Positive,https://cryptopanic.com/news/20680535/XRP-ETF-Filed-with-Nasdaq-as-Ripple-CFTC-Ties-Strengthen?mtm_campaign=API-OFA,2/11/2025,12:03:46,2.4131,0.999149203,Bullish,0.53923744
XRP ETF Filed with Nasdaq as Ripple-CFTC Ties Strengthen,Positive,https://cryptopanic.com/news/20680535/XRP-ETF-Filed-with-Nasdaq-as-Ripple-CFTC-Ties-Strengthen?mtm_campaign=API-OFA,2/11/2025,12:03:46,2.4131,0.999149203,Bullish,0.53923744
Top Altcoins ETF Approvals: Bloomberg’s Predictions,Neutral,https://cryptopanic.com/news/20678889/Top-Altcoins-ETF-Approvals-Bloombergs-Predictions?mtm_campaign=API-OFA,2/11/2025,6:18:37,2.4131,0.682874143,Neutral,0.861855209
"XRP ETF With Lowest Chance for Approval, Says Bloomberg Analyst",Neutral,https://cryptopanic.com/news/20677956/XRP-ETF-With-Lowest-Chance-for-Approval-Says-Bloomberg-Analyst?mtm_campaign=API-OFA,2/11/2025,0:21:57,2.4131,0.99850744,Bullish,0.406741679
XRP ETF Filed with Nasdaq as Ripple-CFTC Ties Strengthen,Positive,https://cryptopanic.com/news/20680535/XRP-ETF-Filed-with-Nasdaq-as-Ripple-CFTC-Ties-Strengthen?mtm_campaign=API-OFA,2/11/2025,12:03:46,2.4131,0.999149203,Bullish,0.53923744
SEC may acknowledge Grayscale XRP ETF filing as early as tomorrow,Neutral,https://cryptopanic.com/news/20686757/SEC-may-acknowledge-Grayscale-XRP-ETF-filing-as-early-as-tomorrow?mtm_campaign=API-OFA,2/12/2025,15:30:48,2.4734,0.999879003,Neutral,0.557526827
SEC may acknowledge Grayscale XRP ETF filing as early as tomorrow,Neutral,https://cryptopanic.com/news/20686757/SEC-may-acknowledge-Grayscale-XRP-ETF-filing-as-early-as-tomorrow?mtm_campaign=API-OFA,2/12/2025,15:30:48,2.4734,0.999879003,Neutral,0.557526827
Franklin Templeton becomes largest asset manager to file for Solana ETF,Neutral,https://cryptopanic.com/news/20816042/Franklin-Templeton-becomes-largest-asset-manager-to-file-for-Solana-ETF?mtm_campaign=API-OFA,3/12/2025,14:12:39,2.2396,0.999940038,Neutral,0.810694993
"Why Achieving an XRP Price of $1,000 is Not An Illusion",Neutral,https://cryptopanic.com/news/20816117/Why-Achieving-an-XRP-Price-of-1000-is-Not-An-Illusion?mtm_campaign=API-OFA,3/12/2025,14:23:02,2.2396,0.873379171,Bearish,0.672209144
XRP Price To Hit $45? Here’s What Happens If It Mimics 2017 And 2021 Rallies,Neutral,https://cryptopanic.com/news/21049830/XRP-Price-To-Hit-45-Heres-What-Happens-If-It-Mimics-2017-And-2021-Rallies?mtm_campaign=API-OFA,4/12/2025,18:00:52,2.1598,0.995206535,Neutral,0.525323212
